,Time,User,Tweet,Location,Retweets
139,2023-03-29 19:48:10+00:00,Lamont66C,Scientists Shifting Global Warming Goalposts to 1.8-1.9C? https://t.co/D4Lv4wsGgs,,0
140,2023-03-29 19:48:09+00:00,CSPGross,Scientists Shifting Global Warming Goalposts to 1.8-1.9C? https://t.co/MW8PMwrJdJ,,1
141,2023-03-29 19:46:45+00:00,PlantSync,"@latimeralder @deveyel @bjames280961 @John_On_Climate Last time I rejected this line of thought Floyd fell silent. Here it is again.

https://t.co/ZfaDTDD4WI","Ankeny, IA",0
142,2023-03-29 19:46:06+00:00,Methos2010,RT @ReutersScience: Thousands of elderly Swiss women have joined forces in a groundbreaking case heard on Wednesday at the European Court o…,,4
143,2023-03-29 19:45:57+00:00,BaerbelW,"RT @skepticscience: ""All About Climate"" is a Youtube channel run by @RSalgadoDArcy dedicated to communicating climate science and combating…",Germany,3
144,2023-03-29 19:45:33+00:00,trinitytoolz,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
145,2023-03-29 19:45:06+00:00,ReutersScience,"Thousands of elderly Swiss women have joined forces in a groundbreaking case heard on Wednesday at the European Court of Human Rights, arguing that their government's ""woefully inadequate"" efforts to fight global warming violate their human rights. https://t.co/plAjLdrIgO",,4
146,2023-03-29 19:45:04+00:00,ACleverNickname,"RT @POLITICOEurope: Vanuatu initiated a UN resolution, co-sponsored by 119 countries, asking the International Court of Justice to give its…","Colorado, USA",11
147,2023-03-29 19:44:22+00:00,GABSTEALS,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
148,2023-03-29 19:44:01+00:00,HermanBrinkhor1,"RT @skepticscience: ""All About Climate"" is a Youtube channel run by @RSalgadoDArcy dedicated to communicating climate science and combating…",Nederland,3
149,2023-03-29 19:43:54+00:00,ClintKerns3,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
150,2023-03-29 19:43:30+00:00,tanjagonggrijp,RT @NLatCoE: ⚖️Two Grand Chamber hearings today @ECHR_CEDH  on #climatechange concerning 🇨🇭🇫🇷 What are the consequences of global warming o…,"Straatsburg, Frankrijk",0
151,2023-03-29 19:41:31+00:00,AnthonyH1981,"RT @bakersfieldnow: America will probably get more killer tornado- and hail-spawning supercells as the world warms, according to a new stud…","Bakersfield, CA",1
152,2023-03-29 19:41:17+00:00,paularitchie3,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",e-burg wa,934
153,2023-03-29 19:41:11+00:00,PopulismUpdates,"RT @POLITICOEurope: Vanuatu initiated a UN resolution, co-sponsored by 119 countries, asking the International Court of Justice to give its…",🌎,11
154,2023-03-29 19:40:45+00:00,skepticscience,"""All About Climate"" is a Youtube channel run by @RSalgadoDArcy dedicated to communicating climate science and combating misinformation about global warming. Because we think that his channel deserves more followers we are plugging it in this blog post:
https://t.co/xgRIW0ssrR https://t.co/C89BKxpcOA",USA,3
155,2023-03-29 19:39:40+00:00,Savannaheer88,"RT @MatthewWielicki: The global temp, if there is such a thing, according to the @IPCC_CH, has increased by about 1.1°C in about two centur…","Savannah, GA",256
156,2023-03-29 19:39:29+00:00,Rog_sole,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Barcelona, Cataluña",874
157,2023-03-29 19:37:43+00:00,rizmania11,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…","New York, USA",934
158,2023-03-29 19:37:03+00:00,litesomkafka,RT @70sBachchan: Prof Kevin Anderson's 2011 paper w Alice Bows-Larkin 'Beyond Dangerous Climate' was hair-raising intro to unforgiving logi…,☭ Ⓐ ,72
159,2023-03-29 19:36:20+00:00,JLL196545,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…","Ontario, Canada",934
160,2023-03-29 19:35:04+00:00,acromion99,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…",Hertfordshire,185
161,2023-03-29 19:33:26+00:00,BuIISitting,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
162,2023-03-29 19:33:10+00:00,Steveoc1987,@MayorofLondon What climate crisis? I thought London would be flooded now but I can still get mortgages for 40 years? How is that right? Let's all fly to davos and talk about global warming oh wait climate change oh wait acid rain oh wait mini ice age? Makes so much sense😅😅😅,Hillingdon,0
163,2023-03-29 19:33:04+00:00,jill_shank,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
164,2023-03-29 19:32:30+00:00,natter_jack,RT @Peckham_Heights: @XRebellionUK When I was in school 35 years ago we were told that London would be under water within 10-20 years due t…, Neath,3
165,2023-03-29 19:32:27+00:00,SzlachetkaChris,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
166,2023-03-29 19:31:16+00:00,seicmi1103,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,,315
167,2023-03-29 19:30:50+00:00,VictorHugoApazM,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
168,2023-03-29 19:29:44+00:00,Sharon84927465,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
169,2023-03-29 19:28:04+00:00,182_DuncH,"@badmoonrising11 @JimBowersclimb @Chrisdebois1 So what caused the warming 1910-1940?
What caused the MWP?
Why did global temp jump back after the little ice age?
The climate always changed, why do you think it isn't at the moment?",Manchester,0
170,2023-03-29 19:26:43+00:00,NenaLafuente,"RT @NRC_Egeland: Those who did nothing to produce climate change are first and hardest hit. We, who did most to trigger global warming, are…","Goma, DR Congo",13
171,2023-03-29 19:25:02+00:00,elchinomajadero,"At this point in time, a moratorium on AI development is practically a joke.  Automation is to the labor market what global warming is to climate change. It's incredibly complex and almost impossible to regulate.  And people in tech know that very well.","Bogotá, D.C., Colombia",0
172,2023-03-29 19:23:32+00:00,les_segal,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…","Stony Plain area, Alberta",934
173,2023-03-29 19:22:20+00:00,SJMosedale,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
174,2023-03-29 19:21:50+00:00,joincurby,"What Does The World Think About The Climate Emergency?

Do you feel the impacts of the climate emergency at all? Do you want to see faster and greater action to slow down global warming and mitigate its damage? Your answer probably depends on where and https://t.co/Ys7zI1TuV9",,0
175,2023-03-29 19:21:02+00:00,VdeLeeuw,RT @ReutersScience: Thousands of elderly Swiss women have joined forces in a groundbreaking case heard on Wednesday at the European Court o…,"Paris, London, Brussels",7
176,2023-03-29 19:20:06+00:00,rsarhhh,"RT @bbcweather: England is not ready for the unavoidable impacts of global warming, the government's advisers on climate change say in a ne…",,18
177,2023-03-29 19:19:59+00:00,paweldebik,"@robert_mankos @hausfath Aside of 99.9% of climate studies agreeing that human activity is causing global warming (https://t.co/8d5PvbuZ7T), I can't help but find it odd that people will point at times in earth's history that didn't support human life, and claim it's ok we're heading that direction.",Nederland,0
178,2023-03-29 19:18:14+00:00,DavidJIppolito1,"@hausfath There is no climate crisis. Hey Zeke, what happened to global warming for the ten-year period 1989 to 1998? Oh that’s right the Earth didn’t warm at all.",,0
179,2023-03-29 19:17:56+00:00,Dragofix,"RT @bbcweather: England is not ready for the unavoidable impacts of global warming, the government's advisers on climate change say in a ne…",Finland,18
180,2023-03-29 19:17:52+00:00,GeorgeSouthan,"RT @nytimesworld: The measure was adopted by consensus, reflecting widespread frustration over the slow pace of progress on global warming.…",,1
181,2023-03-29 19:17:33+00:00,nichheger,"@RepJerryCarl @HouseGOP Thanks Jerry, but instead of going to war, could you maybe listen to and work with your collogues?  Thanks! It would help us curb the terrible effects that climate change will have on this country and on your state of alabama.

https://t.co/CO038HBJm0","Milwaukee, WI",0
182,2023-03-29 19:16:40+00:00,JaeLee14890830,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
183,2023-03-29 19:16:25+00:00,FemiJhonsean,RT @OfficialHozy: Vagaries in climate change come with different challenges to people depending on their ability to change the impact of th…,Kaduna ,1
184,2023-03-29 19:15:21+00:00,sollazzo12,"@Jo_Puri comments on the the new 2023 #IPCC report saying that what we had predicted years ago on #global warming is even worse today. That’s why #climate adaptation is more important now to avoid further loss and damage. Adapt now!
@FlorencebennFlo 

https://t.co/t8WzDvLMpY","Rome, Lazio",0
185,2023-03-29 19:15:04+00:00,mcdreamyai,"It looks like climate change is now having legal implications! Who knew things could get so heated over global warming.
https://t.co/QcDrYEP7eM",Metaverse ,0
186,2023-03-29 19:13:06+00:00,nytimesworld,"The measure was adopted by consensus, reflecting widespread frustration over the slow pace of progress on global warming.  https://t.co/tGSOXfNUWH","New York, London, Seoul",1
187,2023-03-29 19:12:44+00:00,LeaningFarRight,"RT @KCPayTreeIt: Greta’s mother Mushroom Top, we are all doomed from “climate change”.. she fails to mention we didn’t have “climate change…",,30
188,2023-03-29 19:12:38+00:00,FoxNewsMom,"@FoxNews ‘A youth United Nations (UN) climate adviser is calling for world leaders to treat global warming with the same mandates used to fight the COVID-19 pandemic.’

How much are they paying you, @SophiaKianni ?

#Resist
#DoNotComply
#ClimateChangeIsAHoax https://t.co/fu86wOs9gK",Deplorable Chump - Carlsbad CA,0
189,2023-03-29 19:11:56+00:00,grancetto,"RT @LarryTaunton: China virus
China virus variants
Variants of the China virus variants
Climate change
Carbon emissions
Cattle methane
Indu…",Roma,155
190,2023-03-29 19:11:24+00:00,stevew2651,"@mattletiss7 It's not over yet, plandemic, mRNA trial, attack farmers to create food shortage, then it's global warming they changed to climate change, now it's energy bill crisis, all to deflect, and King Charles is pro limited population!!",Brummie not in Brum! ,1
191,2023-03-29 19:10:32+00:00,c2peay,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
192,2023-03-29 19:10:19+00:00,JodyLynnVetter,"@ABCNewsLive @Ginger_Zee Ah yes snow, ""the symbol of climate change.""  It's so when we are burning up from all that global warming it won't feel so hot. Good thinking Mother Nature!","Bismarck, North Dakota",0
193,2023-03-29 19:09:13+00:00,MickeyD3von,"RT @VigilantFox: The Climate ""Experts"" Have Been Way Off for a Long Time

AP (1989): ""Entire nations could be wiped off the face of the ear…",,934
194,2023-03-29 19:08:39+00:00,CatalinaSunset,"RT @LarryTaunton: China virus
China virus variants
Variants of the China virus variants
Climate change
Carbon emissions
Cattle methane
Indu…","Austin, TX",155
195,2023-03-29 19:08:06+00:00,MarkSnowden108,"@FoxNews Bill Gates' daughter's bff seems to have been hired to wear very skimpy clothing and lie lie lie about the climate ""crisis.""  There has been zero warming in the last 15 years the UN's latest report shows.  And prior to that just one degree increase in avg temps in 143 years.",,0
196,2023-03-29 19:07:46+00:00,AldoPastora,"RT @GreenpeaceNZ: This is chilling.

With the current global warming trajectory, the melting of Antarctica’s ice sheets could put surroundi…",,4
197,2023-03-29 19:06:45+00:00,GWGJRME,"RT @LarryTaunton: China virus
China virus variants
Variants of the China virus variants
Climate change
Carbon emissions
Cattle methane
Indu…","North Carolina, USA",155
