,Time,User,Tweet,Location,Retweets
150,2023-02-17 19:02:36+00:00,markhgeorge,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
151,2023-02-17 19:02:36+00:00,stryfe65,"@s_guilbeault #ClimateScam bud in the 70s we were head for a new ice age, by the mid 80s it was global warming and now it’s climate change. The weather clowns can’t even get a 7day forecast right. #ShutUp",Treaty 4 land,1
152,2023-02-17 19:01:46+00:00,nigelgreen67,"@GBNEWS Global Warming eh, what a bugger, Oh no, sorry it isn't Global Warming anymore is it because they lost that argument it's Climate Change now which still ISN'T happening  just more difficult to prove because the Eco Mentalists keep moving the Goalposts.#Totalcrap #Itsalllies",UK,0
153,2023-02-17 19:00:43+00:00,seeyoujimmy710,"@sophielouisecc ""It’s abundantly clear that you are all good people. You are intelligent, articulate and a pleasure to deal with. It’s unarguable that man-made global warming is real and we are facing a climate emergency. Your aims are admirable""

DEAL WITH IT",,0
154,2023-02-17 19:00:11+00:00,Y_BYRM74,"RT @agroglobaltoken: Global warming is having a major impact on our food system. Rising temperatures, droughts and extreme weather events a…",Türkiye,4
155,2023-02-17 18:57:02+00:00,UWDEOHS,RT @uwglobalchange: 🌟CHanGE founder and @uwdgh @uwsph @UWDEOHS faculty @kristie_ebi is quoted in this article on climate change and tempera…,"Seattle, Washington",1
156,2023-02-17 18:57:02+00:00,JeffreyKosgei,RT @Brian_misiati: Forest loss and damage is the cause of around 10% of global warming. There's simply no way we can fight the climate cris…,Kenya,13
157,2023-02-17 18:56:50+00:00,juan0farc,"@FrankDelson1 @michaelmalice @nytimes “Global warming” isn’t real. Our global climate has always been changing, but for some reason a bunch of people think it’s static.

Please explain how a scientist determined that despite our climate changing for millions of years, the universe somehow “got it right” in the 1850s.",USA,0
158,2023-02-17 18:56:46+00:00,stc10709,"@Timcast Climate change, global warming….whatever….same difference",Canada,0
159,2023-02-17 18:56:37+00:00,jimdavisfan,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",,71
160,2023-02-17 18:56:18+00:00,newtknut,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…","Medicine Hat, Alberta",10
161,2023-02-17 18:56:11+00:00,expertanswer,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
162,2023-02-17 18:56:10+00:00,RichFVNC,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,USA,115
163,2023-02-17 18:55:39+00:00,Glenntwts,"@sophielouisecc Don't forget what else he said:

""It’s unarguable that man-made global warming is real and we are facing a climate emergency.""

https://t.co/vJXH3GQRh3",TrappedInBrexitBritain  ,1
164,2023-02-17 18:55:34+00:00,PembyClark,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Vancouver, British Columbia",115
165,2023-02-17 18:55:22+00:00,PurpleH09839069,"RT @FredWalden9: @TonyClimate @NOAA @NOAANCEI Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196…",,2
166,2023-02-17 18:54:58+00:00,fischerfischy,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,USA,115
167,2023-02-17 18:53:43+00:00,cat05651229,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
168,2023-02-17 18:51:34+00:00,mjcaswell,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,"Mosier, Or",17
169,2023-02-17 18:50:38+00:00,LeakeyKeiva,"RT @StateHouseKenya: He said Kenya will be hosting a climate summit in September this year, to underline the Government ’s commitment to pr…",,10
170,2023-02-17 18:48:50+00:00,stijndelen,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
171,2023-02-17 18:47:53+00:00,agroglobaltoken,"Global warming is having a major impact on our food system. Rising temperatures, droughts and extreme weather events are putting stress on crops &amp; reducing yields. 

It's time to take action with #AGRO to combat climate change and create a more sustainable, resilient food system. https://t.co/6CMBoQt21t","London, UK",4
172,2023-02-17 18:46:54+00:00,MTVerMeer75,"@garysavage1 @MikeHudema Gary, I've found that 98% of the people who believe man made c
Global warming is going to destroy the earth know none of the facts around how climate works or the history of climate on earth.",,0
173,2023-02-17 18:46:51+00:00,Amanda31514213,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
174,2023-02-17 18:46:25+00:00,DanishK94011804,RT @AnitaTr47909916: These demons can control the weather with ultra high powered electronic frequencies via a machine called HAARP found i…,"New Delhi, India",3
175,2023-02-17 18:45:46+00:00,JackBones10,"RT @JackBones10: George Soros calls for weather control to stop global warming, ice sheet melting

Jack’s opinion: This Climate Crisis scre…",United States,1
176,2023-02-17 18:45:41+00:00,JimBowersclimb,@YeahRig10014370 @MatthewWielicki Which were wrong? https://t.co/Lq4rbUYfKn,,0
177,2023-02-17 18:44:45+00:00,OrbPlanet,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,🌍 𝔼𝔸ℝ𝕋ℍ 🐬 🐊 ,17
178,2023-02-17 18:43:26+00:00,realliamramirez,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Wilsonville, OR",169
179,2023-02-17 18:43:21+00:00,RuheRichard,"RT @MatthewWielicki: If this new modeling is correct, and it rarely is in climate science, then we can expect significant cooling in the no…",,106
180,2023-02-17 18:42:05+00:00,jessicawins,"“Dangerous climate feedback loops are increasing global warming and risk causing a permanent shift away from the Earth’s current climate, according to a new study.”

“Of these, they found that 27 are driving up global temperatures, according to the study published Friday in the https://t.co/FSd1bYKfSt",San Francisco Bay,0
181,2023-02-17 18:41:40+00:00,Tabbersman,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",,71
182,2023-02-17 18:41:14+00:00,AlexZwitter2,"2/6
The same acronym monsters that use their fake crisis ""global warming"" errrrr ""climate change"" as an excuse to diminish our prosperity while lining crony pockets

Try to diminish this real crisis b/c they are at fault for the mismanagement if not the cause of the disaster",,0
183,2023-02-17 18:40:24+00:00,violin4all,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",Born at 325 ppm.,71
184,2023-02-17 18:39:53+00:00,Sandeep4Earth,"RT @whatsyourtech: Anticipating ever-greater #climate change impacts, some see #technology  as bringing significant change to collective #b…",Earth,1
185,2023-02-17 18:39:48+00:00,Sandeep4Earth,"RT @PeterDClack: Heat from the upper mantle is a significant contributor to global warming or cooling &amp; deep ocean currents, ignored in the…",Earth,1156
186,2023-02-17 18:39:33+00:00,Sandeep4Earth,"RT @PeterDClack: The global warming fear campaign spectacularly ignores the natural progression of earth's climate, to pretend it can chang…",Earth,882
187,2023-02-17 18:39:25+00:00,Sandeep4Earth,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…",Earth,146
188,2023-02-17 18:37:35+00:00,HighFarndale,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Farndale, North York Moors",115
189,2023-02-17 18:37:23+00:00,USMC_Reina,"@JackPosobiec I’m just curious, in college are they taught how to research or just talked to repeat? 

Climate crisis is not our common thread. Anybody looking at the SCIENCE knows the common thread is removing power of the top controllers of world economies FOR PROFIT — FOR WARMING THE PLANET https://t.co/ZriD2lobZd",,0
190,2023-02-17 18:36:58+00:00,nigelthegoat,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
191,2023-02-17 18:36:02+00:00,climate_fact,"RT @FredWalden9: @rich_win_again @TonyClimate @NOAA @NOAANCEI Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  pre…",,1
192,2023-02-17 18:35:47+00:00,FredWalden9,"@rich_win_again @TonyClimate @NOAA @NOAANCEI Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
193,2023-02-17 18:35:46+00:00,CodeRedEarth,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",,71
194,2023-02-17 18:35:02+00:00,climate_fact,"RT @FredWalden9: @VivekGRamaswamy Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of…",,1
195,2023-02-17 18:34:51+00:00,FredWalden9,"@VivekGRamaswamy Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
196,2023-02-17 18:33:02+00:00,climate_fact,"RT @FredWalden9: @AlexEpstein @ChristianForTX In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 20…",,1
197,2023-02-17 18:32:19+00:00,samfurst,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Calgary, Alberta",169
198,2023-02-17 18:31:28+00:00,Sandeep4Earth,"RT @drhpaz: A new United Nations report discusses how #climatechange is compounding the century-old drug-resistance problem, which is a pre…",Earth,1
199,2023-02-17 18:31:24+00:00,sillytwi11er,"@JonathanWNV @CPC_HQ #youraclown
Remember why your hashtag global warming was switched to hashtag climate change?
Global warming was debunked
Change the name all you want but if smells like **** it probably is s***",,0
200,2023-02-17 18:31:01+00:00,grafox709,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Bowling Green, KY",115
201,2023-02-17 18:30:06+00:00,drhpaz,"A new United Nations report discusses how #climatechange is compounding the century-old drug-resistance problem, which is a pressing issue that will continue to affect #publichealth for years to come. More from @FastCompany: https://t.co/fs3YfHUrfN https://t.co/wjEVZSKRVm",New York,1
202,2023-02-17 18:29:36+00:00,duffie_mark,"RT @EleftheriaElpis: None should believe in global warming, the planet is actually cooling and climate change happens naturally every 12,00…","Scarva, Northern Ireland",3
203,2023-02-17 18:29:32+00:00,rhonda_harbison,"@bennyjohnson https://t.co/ebQqhOTAWA
Adaptation: How to Deal with Climate Change, Global Warming - CNBC",,0
204,2023-02-17 18:29:32+00:00,Christi23365157,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
205,2023-02-17 18:29:22+00:00,BitcoinAlBundy,"@FrankDelson1 @michaelmalice @nytimes Global warming isn't a thing anymore 

It's climate catastrophe 

Please download the new update",,0
206,2023-02-17 18:28:46+00:00,jhpadillaleal,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Mexico,169
